Gilbert_syndrome	UDP-glucuronosyltransferase	Positive	PMID:14616765	Maruo Y, Poon KK, Ito M, Iwai M, Takahashi H, Mori A, Sato H, Takeuchi Y: Co-occurrence of three different mutations in the bilirubin UDP-glucuronosyltransferase gene in a Chinese family with Crigler-Najjar syndrome type I and Gilbert's syndrome. Clin Genet. 2003 Nov;64(5):420-3. Crigler-Najjar syndrome type I is a severe form of hereditary unconjugated hyperbilirubinemia and is caused by homozygous or compound heterozygous mutations of the bilirubin UDP-glucuronosyltransferase gene (UGT1A1). We analyzed the bilirubin UDP-glucuronosyltransferase gene in a female Chinese patient with Crigler-Najjar syndrome type I. Relatives of the patient were also analyzed. The patient was homozygous for a nonsense mutation of R341X. The patient's father, sister and brother, all diagnosed with Gilbert's syndrome, were compound heterozygotes of R341X, P229Q, and an insertion mutation of the TATA box [A (TA) 7TAA]. Heterozygotes of nonsense mutations (Q331X and C280X) in our previous study had either Crigler-Najjar syndrome type II or Gilbert's syndrome, but heterozygotes of R341X (mother and grandmothers) were normal. An in vitro expression study of homozygous and heterozygous models of R341X showed 0 and 58%, respectively, of normal enzyme activity. Therefore, the present results indicate that carriers of the nonsense mutation could be normal for plasma bilirubin concentration, Gilbert's syndrome and Crigler-Najjar syndrome type II. The results also suggest the importance of the accumulation of prevalent or polymorphic mutation in the etiology of Gilbert's syndrome and Crigler-Najjar syndrome type II.
Gilbert_syndrome	UDP-glucuronosyltransferase	Positive	PMID:12732365	Kohle C, Mohrle B, Munzel PA, Schwab M, Wernet D, Badary OA, Bock KW: Frequent co-occurrence of the TATA box mutation associated with Gilbert's syndrome (UGT1A1*28) with other polymorphisms of the UDP-glucuronosyltransferase-1 locus (UGT1A6*2 and UGT1A7*3) in Caucasians and Egyptians. Biochem Pharmacol. 2003 May 1;65(9):1521-7. Polymorphisms of drug metabolizing enzymes are frequently associated with diseases and side effects of drugs. Recently, a TATA box mutation of UGT1A1 (UGT1A1*28), a common genotype leading to Gilbert's syndrome, and several missense mutations of other UDP-glucuronosyltransferase 1 (UGT1) family members have been described. Furthermore, co-occurrence of UGT1A1*28 and UGT1A6*2 has been observed. In order to elucidate the basis for co-occurrence of UGT1 mutations, fluorescence resonance energy transfer techniques were developed for rapid determination of polymorphisms of three UGT isoforms (UGT1A1*28, 1A6*2, and 1A7*2/*3). Hundred healthy Caucasians and 50 Egyptians were genotyped. All genotypes followed the Hardy-Weinberg equilibrium. Only three major haplotypes were found, including a haplotype consisting of allelic variants of all three isoforms (29% in Caucasians and 22% in Egyptians), all leading to reduced UGT activity. Frequent haplotypes containing several UGT1 allelic variants should be taken into account in studies on the association between diseases, abnormal drug reactions, and UGT1 family polymorphisms.
Gilbert_syndrome	UDP-glucuronosyltransferase	Positive	PMID:12499798	Kim YH, Yeon JE, Jung GM, Kim HJ, Kim JS, Byun KS, Bak YT, Lee CH: [A study of polymorphism in UDP-glucuronosyltransferase 1 (UGT-1A1) promoter gene in Korean patients with Gilbert's syndrome]. Taehan Kan Hakhoe Chi. 2002 Jun;8(2):132-8. BACKGROUND/AIMS: Hepatic glucuronidating activity, essential for efficient biliary excretion of bilirubin, is reduced to about 30 percent of normal in patients with Gilbert's syndrome. Patients with Gilbert's syndrome have an additional TA insertion in the A (TA) TAA of UDP-glucuronosyltransferase 1 (UGT-1A1) promoter gene. This results in reduced frequency and accuracy of transcription initiation and enzyme activity. The frequency and location of the mutation vary according to races. This study was done to determine the UGT-1A1 promoter gene mutation in Korean cases of Gilbert's syndrome. METHODS: Promoter regions of the gene for bilirubin UGT-1A1 in twelve patients with Gilbert's syndrome and twenty healthy subjects (controls) were sequenced. RESULTS: 1) Among twelve Gilbert's syndrome five patients were homozygous for A (TA) 6/6TAA, two were homozygous for A (TA) 7/7TAA, and the other five were heterozygous for A (TA) 6/7TAA. The prevalence of A (TA) TAA mutation was 58.3 percent. 2) Among twenty healthy subjects seventeen were homozygous for A (TA) 6/6TAA, one was homozygous for A (TA) 7/7TAA, and two were heterozygous for A (TA) 6/7TAA. The prevalence of A (TA) TAA mutation was 15 percent. 3) The prevalence of A (TA) TAA mutation in Gilbert's syndrome patients was significantly higher than in the controls (p=0.018). CONCLUSION: Although the prevalence of A (TA) TAA mutation in Korean patients with Gilbert's syndrome is significantly higher than in the controls, the mutations of the promoter region of UGT-1A1 gene appear not to be the main or sole cause in Gilbert's syndrome in Korea since the prevalence of A (TA) TAA mutation is not so high. Further studies to determine the relationship between other UGT-1A1 gene mutation and Gilbert's syndrome in Korea are needed.
Gilbert_syndrome	UDP-glucuronosyltransferase	Positive	PMID:12166768	Chen YC, Chiou TJ, Yang MH, Yu IT: Two easy-to-perform diagnostic tests for Gilbert's syndrome. Zhonghua Yi Xue Za Zhi. 2002 May;65(5):231-4. Gilbert's syndrome is a benign, often familial condition characterized by asymptomatic jaundice. A patient suffering from Gilbert's syndrome may have hepatic activity of bilirubin-UDP-glucuronosyltransferase decreasing to levels around 30% of the normal. A clinical diagnosis of Gilbert's syndrome is usually followed in case of mild hyperbilirubinemia with a high fraction of unconjugated bilirubin, normal values of liver enzymes, and no overt signs of hemolysis. This article reported a 17-year-old male with only partial indication of indirect hyperbilirubinemia. Rifampicin test and caloric restriction test were applied to assure the patient had Gilbert's syndrome. These two non-invasive diagnostic means, with the benefit of avoiding hazardous liver biopsy, are gaining popularity in our routine Gilbert's syndrome examination.
Gilbert_syndrome	UDP-glucuronosyltransferase	Positive	PMID:12064902	Beutler E, Gelbart T, Miller W: Severe jaundice in a patient with a previously undescribed glucose-6-phosphate dehydrogenase (G6PD) mutation and Gilbert syndrome. Blood Cells Mol Dis. 2002 Mar-Apr;28(2):104-7. A patient with chronic hemolytic anemia and G6PD deficiency was noted to be severely jaundiced and to have a high serum ferritin level. Analysis of his DNA revealed only heterozygosity for the c.187 C--> G (H63D) mutation of HFE, but showed that he was homozygous for the UDP glucuronosyltransferase promoter mutation of Gilbert's disease and that he had a previously undescribed mutation of G6PD, c.832 T--> C (Ser278Pro). The new variant was named G6PD La Jolla.
Gilbert_syndrome	intestinal-alkaline-phosphatase	Positive	PMID:2318988	Lieverse AG, van Essen GG, Beukeveld GJ, Gazendam J, Dompeling EC, ten Kate LP, van Belle SA, Weits J: Familial increased serum intestinal alkaline phosphatase: a new variant associated with Gilbert's syndrome. J Clin Pathol. 1990 Feb;43(2):125-8. Investigation of mild, inherited increased serum alkaline phosphatase activity partially combined with Gilbert's syndrome in one family showed, apart from a normal liver fraction, an intestinal isoenzyme pattern and an extra band in the agar electrophoresis. Analysis by agarose electrophoresis before and after incubation of neuraminidase showed that the extra fraction was an intestinal variant isoenzyme. The precise genetic background of the two disorders in this family could not be determined from the available data. Abnormal activities of (regular) intestinal alkaline phosphatase isoenzyme caused the increase in serum alkaline phosphatase in the absence of disease.
Gilbert_syndrome	UDPGT	Positive	PMID:16498946	Mammaev SN: [Molecular diagnosis of heritable unconjugated hyperbilirubinemias] . Klin Lab Diagn. 2005 Dec;(12):8-13. There is considerable evidence suggesting that genetic damages to human uridine diphosphate glucuronyltransferase (UDPGT) gene located on clhromosome 2q37 are responsible for hereditary unconjugated hyperbilirubinemias (HUHB). The Crigler-Najjar syndrome of types I and II is characterized by structural mutations on one of 5 exons of HUHB gene, resulting in the synthesis of defective catalytically inactive isoforms of the enzyme. In Gilbert's syndrome, genetic alterations are located at the promoter of the gene and accompanied by the nucleotide insert of thymine adenine (TA). Promoter prolongation impairs the binding of IID transcription factor and leads to the decreased production of the enzyme UDPGT 1,1. Examination of the molecular epidemiology of gene mutations of UDPGT 1,1 that is typical of Gilbert's syndrome ascertained a great difference in the indices, from 2 to 16% in the Asian and European populations, respectively. In addition to polymerase chain reaction, high performance liquid chromatography may be used for the diagnosis of genetic alterations in Gilbert's syndrome.
Gilbert_syndrome	UDPGT	Positive	PMID:7252326	Berk PD, Berman MD, Blitzer BL, Chretien P, Martin JF, Scharschmidt BF, Vierling JM, Wolkoff AW, Vergalla J, Waggoner JG: Effect of splenectomy of hepatic bilirubin clearance in patients with hereditary spherocytosis. J Lab Clin Med. 1981 Jul;98(1):37-45. Implications for the diagnosis of Gilbert's syndrome. BRT and CBR were determined from studies of radiobilirubin kinetics in 14 patients undergoing splenectomy for hereditary spherocytosis. Studies were conducted both before and after the operation in order to assess the effects of the postsplenectomy fall in BRT on CBR. Splenectomy led to a doubling of the RBC-t1/2 from 13.0 +/- 1.7 (S.E.) days to 26.1 +/- 1.5 and a fall in BRT from 15.9 +/- 4.4 mg/kg/day to 4.3 +/- 0.9. In seven patients (group A) initially normal values for CBR were unaltered by surgery. In the remaining seven (group B), low preoperative values for CBR, suggestive of Gilbert's syndrome, uniformly improved after splenectomy, becoming normal in five patients. Nevertheless, family studies and reduced values for UDPGT activity supported the initial impression of concomitant Gilbert's syndrome in group B. These studies suggest the existence of a latent state for Gilbert's syndrome that, in some patients, may be unmasked by a hemolytic stress. As such, they have important implications for both pedigree analysis and incidence studies of this condition.
Gilbert_syndrome	UDPGT	Positive	PMID:383356	Macklon AF, Savage RL, Rawlins MD: Gilbert's syndrome and drug metabolism. Clin Pharmacokinet. 1979 May-Jun;4(3):223-32. Gilbert's syndrome is an inherited disorder which is characterised by unconjugated hyperbilirubinaemia. In patients with Gilbert's syndrome, both bilirubin clearance and in vitro hepatic microsomal uridine diphosphoglucuronyl transferase (UDPGT) activity are reduced. In addition, there is evidence suggesting impaired hepatic uptake of bilirubin in Gilbert's syndrome. Glucuronidation of a number of substrates appears to be impaired in Gilbert's syndrome, but the significance of the reported changes in oxidation and acetylation are less clear.
Gilbert_syndrome	G6PD	Negative	PMID:12064902	Beutler E, Gelbart T, Miller W: Severe jaundice in a patient with a previously undescribed glucose-6-phosphate dehydrogenase (G6PD) mutation and Gilbert syndrome. Blood Cells Mol Dis. 2002 Mar-Apr;28(2):104-7. A patient with chronic hemolytic anemia and G6PD deficiency was noted to be severely jaundiced and to have a high serum ferritin level. Analysis of his DNA revealed only heterozygosity for the c.187 C--> G (H63D) mutation of HFE, but showed that he was homozygous for the UDP glucuronosyltransferase promoter mutation of Gilbert's disease and that he had a previously undescribed mutation of G6PD, c.832 T--> C (Ser278Pro). The new variant was named G6PD La Jolla.
Gilbert_syndrome	G6PD	Negative	PMID:10359058	Iolascon A, Faienza MF, Giordani L, Perrotta S, Ruggiu G, Meloni GF, del Giudice EM: Bilirubin levels in the acute hemolytic crisis of G6PD deficiency are related to Gilbert's syndrome. Eur J Haematol. 1999 May;62(5):307-10. In this study we analyzed the effect of the (TA) 7 polymorphism of the UGT1A gene associated with Gilbert's syndrome in G6PD-deficient subjects during an acute hemolytic crisis (fabic crisis). DNA from 44 subjects originating from the same geographic area in Sardinia was analyzed for the UGT1A promoter polymorphism. The increase of unconjugated bilirubin level during fabic crisis and its relationship with UGT1A polymorphism was evaluated. The UGT1A (TA) 7 TATA box variant was found in 9/44 (21%) of the G6PD deficient subjects examined. The median value for unit of increase of bilirubin (mg/dl)/unit of decrease of hemoglobin (g/dl) was higher in variant homozygous than in heterozygous and normal subjects. These findings imply a contribution of the UGT1A polymorphism associated to Gilbert's syndrome to development of the hyperbilirubinemia in G6PD deficient subjects during acute hemolytic anemia.
Gilbert_syndrome	CDA-II	Negative	PMID:10753261	Perrotta S, del Giudice EM, Carbone R, Servedio V, Schettini F Jr, Nobili B, Iolascon A: Gilbert's syndrome accounts for the phenotypic variability of congenital dyserythropoietic anemia type II (CDA-II). J Pediatr. 2000 Apr;136(4):556-9. The molecular basis for the considerable variation of serum bilirubin levels and the incidence of gallstone formation in patients with congenital dyserythropoietic anemia (CDA) type II are unknown. We show that the combined effect of an increased bilirubin load caused by dyserythropoiesis in CDA II and decreased bilirubin conjugation caused by reduced expression of uridine diphosphate glucuronosyl transferase (UGT1A) would increase the risk of hyperbilirubinemia (P gallstone formation (chi (2): P gallstone formation in patients with CDA II is 4. 75-fold the rate of patients without Gilbert's syndrome, and gallstone diagnosis occurs at a younger age (P CDA II.
Gilbert_syndrome	NF-1	Positive	PMID:12828702	Kocer U, Uysal A, Sungur N, Karaaslan O, Kankaya Y, Tiftikcioglu Y: Familial neurofibromatosis-1 and Gilbert syndrome. Dermatol Surg. 2003 Jul;29(7):759-65. BACKGROUND: Neurofibromatosis (NF) is a genetic disorder of the neural sheet, affecting almost all organ systems. METHOD: A family that consisted of the father and his three children, two males and one female, having NF-1 is evaluated in detail for cosmetic purposes. The routine preoperative laboratory examinations, including complete blood counts, serum biochemistries, urinary analysis, extremity and chest roentgenograms, ultrasounds of the abdomen and the affected regions, and pelvic computed tomographies, revealed characteristics of NF-1 and unexpected hyperbilirubinemia. The patients are evaluated further for the cause of hyperbilirubinemia by the fasting test. Variously localized plexiform neurofibromas of the three children are totally excised. RESULTS: The father was affected as a result of a mutation, and his three children had inherited the disease. The father, having subcutaneous neurofibromas, differs from the children, as they have elephantiasis neurofibromatosa. The children had various rare clinical presentations besides disfiguring deformities. Two male patients had retroperitoneal neurofibromas, and one had splenomegaly and osseous changes. Gilbert's disease was diagnosed, interestingly, and coincidentally in the three patients with elephantiasis due to NF-1. DISCUSSION: An interesting diagnosis of NF occurring coincidentally with Gilbert's disease in a family is reported. This clinical study is the first report of Gilbert's disease accompanying familial NF.
Gilbert_syndrome	beta-glucuronidase	Negative	PMID:13696471	CRISALLI M, BORRONE C: [Demonstration of an enzyme defect (beta-glucuronidase) in a case of familial non-hemolytic jaundice (Gilbert's disease?).] Minerva Pediatr. 1960 Aug 25;12:967-9.
Gilbert_syndrome	serum-albumin	Negative	PMID:8251611	Sugimoto M, Shimada N, Aikawa K, Sugiyama Y: Relationship between content of hepatic glutathione S-transferases and the kinetics of indocyanine green elimination in various liver diseases. Biopharm Drug Dispos. 1993 Oct;14(7):567-78. The glutathione (GSH) S-transferases are believed to have dual functions as hepatic detoxifying enzymes and intrahepatic binding proteins. Little is known about their alterations in human liver diseases. Therefore, we have studied the relationship between the enzyme activity and rose bengal (RB) binding in hepatic cytosol and plasma indocyanine green (ICG) kinetics in patients with various liver diseases. The enzyme activity was measured in samples of hepatic cytosol obtained from 52 patients. In addition, the content of cationic and neutral transferases was estimated in 17 biopsy samples by densitometry of Coomassie blue stained sodium dodecyl sulphate polyacrylamide gel electrophoretograms. RB binding studies also were performed on cytosol samples. ICG kinetic parameters were determined using the two-compartment open model in 17 patients who were given the dye (0.5 mg kg-1) intravenously. Correlations between the enzyme activity and liver function tests, content of the enzyme, RB binding and ICG kinetic parameters were evaluated. The following results were obtained. (1) The enzyme activities were high in alcoholic liver disease, fatty liver and Gilbert's syndrome, and low in cirrhosis. (2) The enzyme activities were positively correlated with serum cholinesterase activity, serum albumin level and hepaplastin test, and negatively correlated with ICG retention rate at 15 min. (3) The enzyme activity, its content and RB binding affinity of the cytosol were positively correlated with each other. (4) The enzyme activity was positively correlated with hepatic ICG distribution volume. These results are consistent with the role of the GSH S-transferases as ligandins in intracellular storage of dyes.
Gilbert_syndrome	cholinesterase	Negative	PMID:8251611	Sugimoto M, Shimada N, Aikawa K, Sugiyama Y: Relationship between content of hepatic glutathione S-transferases and the kinetics of indocyanine green elimination in various liver diseases. Biopharm Drug Dispos. 1993 Oct;14(7):567-78. The glutathione (GSH) S-transferases are believed to have dual functions as hepatic detoxifying enzymes and intrahepatic binding proteins. Little is known about their alterations in human liver diseases. Therefore, we have studied the relationship between the enzyme activity and rose bengal (RB) binding in hepatic cytosol and plasma indocyanine green (ICG) kinetics in patients with various liver diseases. The enzyme activity was measured in samples of hepatic cytosol obtained from 52 patients. In addition, the content of cationic and neutral transferases was estimated in 17 biopsy samples by densitometry of Coomassie blue stained sodium dodecyl sulphate polyacrylamide gel electrophoretograms. RB binding studies also were performed on cytosol samples. ICG kinetic parameters were determined using the two-compartment open model in 17 patients who were given the dye (0.5 mg kg-1) intravenously. Correlations between the enzyme activity and liver function tests, content of the enzyme, RB binding and ICG kinetic parameters were evaluated. The following results were obtained. (1) The enzyme activities were high in alcoholic liver disease, fatty liver and Gilbert's syndrome, and low in cirrhosis. (2) The enzyme activities were positively correlated with serum cholinesterase activity, serum albumin level and hepaplastin test, and negatively correlated with ICG retention rate at 15 min. (3) The enzyme activity, its content and RB binding affinity of the cytosol were positively correlated with each other. (4) The enzyme activity was positively correlated with hepatic ICG distribution volume. These results are consistent with the role of the GSH S-transferases as ligandins in intracellular storage of dyes.
Gilbert_syndrome	thiopurine-S-methyltransferase	Negative	PMID:8361990	Daly AK, Cholerton S, Gregory W, Idle JR: Metabolic polymorphisms. Pharmacol Ther. 1993 Feb-Mar;57(2-3):129-60. Polymorphisms have been detected in a variety of xenobiotic-metabolizing enzymes at both the phenotypic and genotypic level. In the case of four enzymes, the cytochrome P450 CYP2D6, glutathione S-transferase mu, N-acetyltransferase 2 and serum cholinesterase, the majority of mutations which give rise to a defective phenotype have now been identified. Another group of enzymes show definite polymorphism at the phenotypic level but the exact genetic mechanisms responsible are not yet clear. These enzymes include the cytochromes P450 CYP1A1, CYP1A2 and a CYP2C form which metabolizes mephenytoin, a flavin-linked monooxygenase (fish-odour syndrome), paraoxonase, UDP-glucuronosyltransferase (Gilbert's syndrome) and thiopurine S-methyltransferase. In the case of a further group of enzymes, there is some evidence for polymorphism at either the phenotypic or genotypic level but this has not been unambiguously demonstrated. Examples of this class include the cytochrome P450 enzymes CYP2A6, CYP2E1, CYP2C9 and CYP3A4, xanthine oxidase, an S-oxidase which metabolizes carbocysteine, epoxide hydrolase, two forms of sulphotransferase and several methyltransferases. The nature of all these polymorphisms and possible polymorphisms is discussed in detail, with particular reference to the effects of this variation on drug metabolism and susceptibility to chemically-induced diseases.
Gilbert_syndrome	pyruvate-dehydrogenase	Negative	PMID:7768386	Gordon SC, Quattrociocchi-Longe TM, Khan BA, Kodali VP, Chen J, Silverman AL, Kiechle FL: Antibodies to carbonic anhydrase in patients with immune cholangiopathies. Gastroenterology. 1995 Jun;108(6):1802-9. BACKGROUND/AIMS: Bile duct epithelia contain an abundance of carbonic anhydrase. Antibodies to this enzyme have been described in autoimmune disorders. Serum from patients with immune-mediated liver diseases was studied to determine whether antibodies to carbonic anhydrase II and/or pyruvate dehydrogenase could distinguish autoimmune cholangitis as immunologically distinct from primary biliary cirrhosis. METHODS: Antibody assays to carbonic anhydrase II (Western blot) and pyruvate dehydrogenase (flow cytometry) were performed on the sera of patients with autoimmune cholangitis (6), primary biliary cirrhosis (12), primary sclerosing cholangitis (12), autoimmune hepatitis (12), and control (Gilbert syndrome; 8). RESULTS: Reactivity to carbonic anhydrase II was detected in 5 of 6 patients with autoimmune cholangitis, 1 of 12 patients with primary biliary cirrhosis, 1 of 12 patients with autoimmune hepatitis, and no other patients. Individuals with autoimmune cholangitis were more likely than the other patients to be reactive to carbonic anhydrase II (P primary biliary cirrhosis were more reactive to pyruvate dehydrogenase compared with all other groups (P antibody to human carbonic anhydrase II is frequently detected in the sera of patients with autoimmune cholangitis and is uncommon or not present in other cholangiopathies. These data provide evidence that autoimmune cholangitis and primary biliary cirrhosis represent distinct entities with unique patterns of immunoreactivity.
Gilbert_syndrome	CN-II	Negative	PMID:9630669	Yamamoto K, Sato H, Fujiyama Y, Doida Y, Bamba T: Contribution of two missense mutations (G71R and Y486D) of the bilirubin UDP glycosyltransferase (UGT1A1) gene to phenotypes of Gilbert's syndrome and Crigler-Najjar syndrome type II. Biochim Biophys Acta. 1998 Apr 28;1406(3):267-73. In our mutation analyses of bilirubin UDP glycosyltransferase (UGT1A1) gene, we encountered six patients with Crigler-Najjar syndrome type II who were double homozygotes for G71R and Y486D, a patient with Gilbert's syndrome who was a single homozygote for G71R and six patients with Gilbert's syndrome who were single heterozygote for G71R. To clarify the role of each mutation in the occurrence of the two syndromes, we made four mutant expression models. Relative UGT1A1 activity of a single homozygous model of G71R was 32.2+/-1.6% of normal, that of a single homozygous model of Y486D was 7.6+/-0.5%, that of a double homozygous model of G71R and Y486D was 6.2+/-1.6% and that of a heterozygous model of G71R was 60.2+/-3.5%. The decreased activities of the single homozygous model of G71R and the double homozygous model were at an appropriate level to be diagnosed as Gilbert's syndrome and CN-II, respectively. The activity of a single heterozygous model of G71R was somewhat high to develop to the phenotype of Gilbert's syndrome, suggesting the presence of additional factors for the etiology of Gilbert's syndrome.
Gilbert_syndrome	CYP2C	Negative	PMID:8361990	Daly AK, Cholerton S, Gregory W, Idle JR: Metabolic polymorphisms. Pharmacol Ther. 1993 Feb-Mar;57(2-3):129-60. Polymorphisms have been detected in a variety of xenobiotic-metabolizing enzymes at both the phenotypic and genotypic level. In the case of four enzymes, the cytochrome P450 CYP2D6, glutathione S-transferase mu, N-acetyltransferase 2 and serum cholinesterase, the majority of mutations which give rise to a defective phenotype have now been identified. Another group of enzymes show definite polymorphism at the phenotypic level but the exact genetic mechanisms responsible are not yet clear. These enzymes include the cytochromes P450 CYP1A1, CYP1A2 and a CYP2C form which metabolizes mephenytoin, a flavin-linked monooxygenase (fish-odour syndrome), paraoxonase, UDP-glucuronosyltransferase (Gilbert's syndrome) and thiopurine S-methyltransferase. In the case of a further group of enzymes, there is some evidence for polymorphism at either the phenotypic or genotypic level but this has not been unambiguously demonstrated. Examples of this class include the cytochrome P450 enzymes CYP2A6, CYP2E1, CYP2C9 and CYP3A4, xanthine oxidase, an S-oxidase which metabolizes carbocysteine, epoxide hydrolase, two forms of sulphotransferase and several methyltransferases. The nature of all these polymorphisms and possible polymorphisms is discussed in detail, with particular reference to the effects of this variation on drug metabolism and susceptibility to chemically-induced diseases.
Gilbert_syndrome	haptoglobin	Negative	PMID:891855	Platzer R, Bircher J: No association between Gilbert's syndrome, the ABO blood groups and the haptoglobin phenotypes. Experientia. 1977 Sep 15;33(9):1142-3.
Gilbert_syndrome	CYP1A1	Negative	PMID:8361990	Daly AK, Cholerton S, Gregory W, Idle JR: Metabolic polymorphisms. Pharmacol Ther. 1993 Feb-Mar;57(2-3):129-60. Polymorphisms have been detected in a variety of xenobiotic-metabolizing enzymes at both the phenotypic and genotypic level. In the case of four enzymes, the cytochrome P450 CYP2D6, glutathione S-transferase mu, N-acetyltransferase 2 and serum cholinesterase, the majority of mutations which give rise to a defective phenotype have now been identified. Another group of enzymes show definite polymorphism at the phenotypic level but the exact genetic mechanisms responsible are not yet clear. These enzymes include the cytochromes P450 CYP1A1, CYP1A2 and a CYP2C form which metabolizes mephenytoin, a flavin-linked monooxygenase (fish-odour syndrome), paraoxonase, UDP-glucuronosyltransferase (Gilbert's syndrome) and thiopurine S-methyltransferase. In the case of a further group of enzymes, there is some evidence for polymorphism at either the phenotypic or genotypic level but this has not been unambiguously demonstrated. Examples of this class include the cytochrome P450 enzymes CYP2A6, CYP2E1, CYP2C9 and CYP3A4, xanthine oxidase, an S-oxidase which metabolizes carbocysteine, epoxide hydrolase, two forms of sulphotransferase and several methyltransferases. The nature of all these polymorphisms and possible polymorphisms is discussed in detail, with particular reference to the effects of this variation on drug metabolism and susceptibility to chemically-induced diseases.
Gilbert_syndrome	carbonic-anhydrase-II	Negative	PMID:7768386	Gordon SC, Quattrociocchi-Longe TM, Khan BA, Kodali VP, Chen J, Silverman AL, Kiechle FL: Antibodies to carbonic anhydrase in patients with immune cholangiopathies. Gastroenterology. 1995 Jun;108(6):1802-9. BACKGROUND/AIMS: Bile duct epithelia contain an abundance of carbonic anhydrase. Antibodies to this enzyme have been described in autoimmune disorders. Serum from patients with immune-mediated liver diseases was studied to determine whether antibodies to carbonic anhydrase II and/or pyruvate dehydrogenase could distinguish autoimmune cholangitis as immunologically distinct from primary biliary cirrhosis. METHODS: Antibody assays to carbonic anhydrase II (Western blot) and pyruvate dehydrogenase (flow cytometry) were performed on the sera of patients with autoimmune cholangitis (6), primary biliary cirrhosis (12), primary sclerosing cholangitis (12), autoimmune hepatitis (12), and control (Gilbert syndrome; 8). RESULTS: Reactivity to carbonic anhydrase II was detected in 5 of 6 patients with autoimmune cholangitis, 1 of 12 patients with primary biliary cirrhosis, 1 of 12 patients with autoimmune hepatitis, and no other patients. Individuals with autoimmune cholangitis were more likely than the other patients to be reactive to carbonic anhydrase II (P primary biliary cirrhosis were more reactive to pyruvate dehydrogenase compared with all other groups (P antibody to human carbonic anhydrase II is frequently detected in the sera of patients with autoimmune cholangitis and is uncommon or not present in other cholangiopathies. These data provide evidence that autoimmune cholangitis and primary biliary cirrhosis represent distinct entities with unique patterns of immunoreactivity.
Gilbert_syndrome	glucose-6-phosphate-dehydrogenase	Negative	PMID:17426648	Kaplan M, Renbaum P, Vreman HJ, Wong RJ, Levy-Lahad E, Hammerman C, Stevenson DK: (TA) n UGT 1A1 Promoter Polymorphism: A Crucial Factor in the Pathophysiology of Jaundice in G-6-PD Deficient Neonates. Pediatr Res. 2007 Apr 5;. Increased heme catabolism has been reported in glucose-6-phosphate dehydrogenase (G-6-PD)-normal neonates who were also homozygous for (TA) 7/(TA) 7 (UGT1A1*28) uridine diphosphoglucuronate-glucuronosyltransferase 1A1 (UGT) promoter polymorphism (Gilbert syndrome). As G-6-PD deficiency is associated with increased hemolysis, we hypothesized that in G-6-PD-deficient neonates who also have the (TA) 7/(TA) 7 UGT promoter genotype, steady-state hemolysis would be even further increased. Male G-6-PD-deficient neonates were sampled for plasma total bilirubin (PTB), blood carboxyhemoglobin corrected for inhaled carbon monoxide in ambient air (COHbc) (an index of heme catabolism), and UGT (TA) n promoter genotype determination and compared with previously published G-6-PD-normal neonates. Although COHbc values were higher in the G-6-PD-deficient than in the G-6-PD-normal cohorts (0.97 +/- 0.32% of total Hb (tHb) versus 0.76 +/- 0.19% of tHb, p PTB values were similar (9.2 +/- 3.4 mg/dL versus 8.9 +/- 3.0 mg/dL, respectively, p = 0.3). Within the G-6-PD-deficient group, although COHbc values were alike between the three UGT promoter genotypes, PTB was higher in the (TA) 7/(TA) 7 homozygotes (11.1 +/- 4.0 mg/dL) compared with (TA) 6/(TA) 7 heterozygotes (9.1 +/- 3.2 mg/dL, p = 0.03) and wild-type (TA) 6/(TA) 6 homozygotes (8.8 +/- 3.4 mg/dL, p = 0.02). In the steady state, similar rates of hemolysis, but increased PTB in the G-6-PD-deficient, (TA) 7/(TA) 7 homozygotes, imply that (TA) 7/(TA) 7 homozygosity is central to increased PTB.
Gilbert_syndrome	glucose-6-phosphate-dehydrogenase	Negative	PMID:12064902	Beutler E, Gelbart T, Miller W: Severe jaundice in a patient with a previously undescribed glucose-6-phosphate dehydrogenase (G6PD) mutation and Gilbert syndrome. Blood Cells Mol Dis. 2002 Mar-Apr;28(2):104-7. A patient with chronic hemolytic anemia and G6PD deficiency was noted to be severely jaundiced and to have a high serum ferritin level. Analysis of his DNA revealed only heterozygosity for the c.187 C--> G (H63D) mutation of HFE, but showed that he was homozygous for the UDP glucuronosyltransferase promoter mutation of Gilbert's disease and that he had a previously undescribed mutation of G6PD, c.832 T--> C (Ser278Pro). The new variant was named G6PD La Jolla.
